job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
6179,Machine Learning Engineer,Enterprise,Finance,Singapore,Onsite,Senior,10,Master,1,1,1,1,1,126725,9,2021,Low,1
220,Data Engineer,Enterprise,Technology,USA,Remote,Senior,7,Bachelor,1,0,1,1,1,128989,5,2024,High,2
3914,Data Analyst,MNC,Retail,USA,Hybrid,Mid,15,PhD,1,1,0,1,1,120711,7,2023,High,1
3951,AI Engineer,Startup,E-commerce,USA,Onsite,Senior,7,PhD,0,1,1,1,1,156933,1,2022,High,4
8030,Data Scientist,Enterprise,Finance,USA,Onsite,Mid,7,Bachelor,0,1,1,1,0,114756,4,2023,Low,3
5572,Machine Learning Engineer,Enterprise,Education,Germany,Onsite,Senior,10,Bachelor,1,1,1,1,1,183553,4,2022,Medium,1
9587,Business Analyst,Enterprise,E-commerce,UK,Remote,Senior,15,PhD,1,1,0,1,1,126665,9,2021,High,3
0,Machine Learning Engineer,Startup,Retail,Germany,Onsite,Mid,15,PhD,1,0,1,0,1,121740,5,2022,Low,1
0,Machine Learning Engineer,MNC,Finance,UK,Onsite,Senior,10,PhD,1,1,1,0,1,195231,8,2024,High,3
3202,Machine Learning Engineer,Medium,Technology,Canada,Remote,Senior,10,Bachelor,0,1,1,0,1,126855,2,2022,Medium,4
2746,AI Engineer,Enterprise,Technology,Germany,Onsite,Senior,7,Bachelor,1,1,1,1,0,155784,10,2024,Medium,1
8529,Machine Learning Engineer,MNC,Finance,UK,Remote,Senior,7,Bachelor,1,1,1,1,1,191297,8,2020,High,3
9243,AI Engineer,Medium,Retail,Singapore,Hybrid,Senior,15,Master,1,0,0,1,1,165965,6,2022,Medium,4
0,Data Scientist,Startup,E-commerce,UK,Onsite,Senior,7,Master,1,0,1,0,1,148353,1,2026,Low,4
10443,AI Engineer,MNC,Technology,India,Hybrid,Senior,15,Master,1,0,1,1,1,151922,6,2022,High,1
11868,Data Engineer,MNC,Technology,Canada,Onsite,Mid,10,Master,1,1,1,1,0,142216,1,2024,High,1
4009,Data Analyst,Startup,E-commerce,India,Onsite,Mid,15,Master,0,1,1,1,0,95297,1,2023,Medium,2
0,Business Analyst,Startup,Technology,Singapore,Remote,Mid,10,Bachelor,1,0,0,1,1,87167,1,2020,Low,3
1745,AI Engineer,Medium,Finance,USA,Hybrid,Mid,15,Master,1,1,1,1,1,133906,11,2024,High,2
4928,Data Engineer,Startup,E-commerce,India,Onsite,Mid,7,PhD,1,1,1,1,1,105093,10,2021,High,2
0,Machine Learning Engineer,MNC,E-commerce,UK,Remote,Senior,15,Master,1,1,0,1,1,192913,1,2021,Low,4
386,AI Engineer,Startup,Technology,India,Onsite,Senior,15,PhD,1,1,1,1,1,128871,6,2025,Low,1
1282,Data Scientist,Enterprise,Finance,Australia,Remote,Senior,15,PhD,1,1,1,0,1,147634,7,2020,High,4
7147,AI Engineer,MNC,E-commerce,Canada,Hybrid,Senior,7,Bachelor,1,1,1,1,0,136125,12,2023,High,3
4166,Machine Learning Engineer,Medium,Healthcare,Australia,Hybrid,Senior,10,Master,1,1,1,1,0,156087,9,2024,Low,3
5908,Data Engineer,MNC,E-commerce,Australia,Hybrid,Mid,10,Master,1,1,1,1,0,88261,1,2021,Low,2
6993,Business Analyst,Startup,Technology,Canada,Hybrid,Senior,15,PhD,1,1,1,0,1,127120,9,2025,Medium,4
3382,Data Engineer,Medium,Technology,Germany,Hybrid,Senior,7,Bachelor,1,0,1,1,1,140498,5,2024,High,3
16070,AI Engineer,MNC,Finance,Australia,Remote,Senior,10,Master,1,0,1,1,1,201722,1,2021,High,3
5767,Business Analyst,Enterprise,Technology,UK,Hybrid,Mid,10,Master,1,1,1,0,1,118048,11,2025,High,4
3403,Machine Learning Engineer,MNC,Technology,Germany,Hybrid,Senior,7,Master,1,1,1,1,1,189066,10,2023,Low,4
3839,Data Engineer,Startup,Finance,Singapore,Remote,Mid,15,PhD,0,1,1,1,1,102198,7,2021,Low,4
12826,Data Scientist,MNC,Finance,India,Remote,Mid,10,Bachelor,1,0,1,0,1,111223,9,2022,Low,1
3979,AI Engineer,MNC,Finance,USA,Onsite,Mid,15,PhD,1,1,1,1,1,162858,12,2025,High,3
0,Data Analyst,Enterprise,Healthcare,Germany,Remote,Senior,7,Master,1,1,0,1,0,113054,8,2021,High,3
8623,Data Analyst,Medium,Finance,UK,Hybrid,Mid,10,Master,1,1,1,1,0,94159,12,2024,Medium,1
8928,Data Scientist,Startup,Technology,Singapore,Remote,Senior,7,PhD,1,1,1,1,0,126920,1,2024,Low,1
908,Machine Learning Engineer,Startup,Technology,Canada,Remote,Mid,15,PhD,0,1,1,1,1,101760,3,2023,Low,4
8901,Machine Learning Engineer,Startup,Technology,USA,Onsite,Senior,15,PhD,1,0,1,1,1,171101,1,2026,High,3
0,Data Scientist,Enterprise,Education,Germany,Remote,Mid,7,Bachelor,1,0,1,1,1,129470,12,2025,High,4
1799,Data Scientist,Startup,Technology,Germany,Hybrid,Mid,7,PhD,1,0,1,1,1,96967,1,2022,Low,2
13480,Machine Learning Engineer,Startup,Technology,Germany,Hybrid,Mid,7,PhD,1,1,1,1,0,114910,1,2024,Medium,1
11845,Data Analyst,Enterprise,Technology,Canada,Hybrid,Senior,10,PhD,1,1,0,1,0,146408,12,2021,Low,4
7128,AI Engineer,Medium,Finance,USA,Hybrid,Senior,15,Bachelor,0,1,1,1,1,151747,2,2024,Low,1
9838,Data Scientist,MNC,Retail,UK,Onsite,Senior,15,Bachelor,1,1,0,1,1,109683,7,2021,Medium,1
5238,Machine Learning Engineer,MNC,Healthcare,USA,Hybrid,Senior,15,Bachelor,1,1,1,1,1,168806,2,2024,Low,3
4301,Machine Learning Engineer,Medium,E-commerce,USA,Onsite,Senior,10,PhD,1,1,0,1,1,173784,10,2023,Low,2
6086,Data Engineer,Enterprise,Technology,Canada,Hybrid,Senior,15,PhD,1,1,1,1,1,146951,1,2022,High,4
0,Data Engineer,MNC,Education,Australia,Remote,Mid,10,Master,1,1,0,0,1,92622,10,2023,High,1
3355,AI Engineer,Startup,E-commerce,Singapore,Hybrid,Senior,10,PhD,1,1,1,0,1,184753,4,2025,Low,1
0,Machine Learning Engineer,Enterprise,Retail,Australia,Remote,Senior,15,PhD,1,1,1,1,1,166408,1,2024,High,1
0,AI Engineer,MNC,Education,India,Hybrid,Senior,10,PhD,1,1,1,1,1,201847,10,2022,High,1
2995,Machine Learning Engineer,MNC,E-commerce,Germany,Remote,Senior,10,Master,1,0,1,1,0,186504,7,2020,High,2
0,Machine Learning Engineer,Startup,Finance,Australia,Hybrid,Senior,15,Master,0,0,1,0,1,179065,6,2023,Low,2
5829,Machine Learning Engineer,Enterprise,Education,India,Onsite,Senior,15,Master,1,1,1,1,1,127176,12,2023,Low,4
2671,Machine Learning Engineer,Medium,Retail,India,Onsite,Senior,7,Master,1,0,0,0,1,153478,2,2022,High,1
849,Data Analyst,Enterprise,E-commerce,Australia,Remote,Senior,10,Master,0,1,0,1,0,103132,9,2021,High,4
8658,Data Engineer,Startup,Finance,Canada,Remote,Mid,7,Master,0,1,1,0,0,105925,1,2020,Medium,1
3230,AI Engineer,MNC,Finance,Germany,Remote,Senior,15,Master,0,0,0,1,1,179344,11,2025,High,4
655,Data Scientist,Startup,E-commerce,Canada,Hybrid,Mid,7,Master,1,1,1,1,1,87101,11,2022,Medium,2
9120,Machine Learning Engineer,Enterprise,Healthcare,USA,Onsite,Senior,7,Master,1,1,0,1,1,124406,9,2024,High,1
5810,Machine Learning Engineer,Medium,Education,Australia,Remote,Senior,10,Master,1,1,1,1,0,170721,12,2021,Low,2
7827,AI Engineer,Startup,E-commerce,India,Remote,Mid,7,Master,0,0,1,1,1,153632,1,2026,High,2
1945,Data Scientist,Startup,Technology,UK,Hybrid,Senior,15,PhD,1,1,1,1,1,118883,6,2024,High,4
7241,Business Analyst,MNC,Technology,USA,Onsite,Senior,15,Bachelor,1,1,1,1,1,95107,2,2020,Low,3
0,AI Engineer,MNC,Education,Germany,Hybrid,Senior,7,PhD,1,1,1,1,1,155067,9,2023,High,1
3883,Business Analyst,Startup,E-commerce,USA,Remote,Mid,10,Master,1,1,1,1,1,138054,11,2020,Low,1
5537,Data Analyst,Medium,Education,USA,Hybrid,Mid,15,Master,0,1,1,0,1,99023,2,2021,Medium,3
13710,Machine Learning Engineer,MNC,Healthcare,India,Hybrid,Senior,7,Bachelor,1,1,1,1,1,165808,1,2022,High,1
6741,Machine Learning Engineer,Startup,Retail,Australia,Remote,Senior,7,Bachelor,1,1,1,1,1,111678,9,2024,Low,4
6867,Data Analyst,Medium,Retail,USA,Remote,Senior,10,PhD,1,1,1,1,0,116968,3,2024,Low,4
0,Machine Learning Engineer,MNC,Education,Australia,Hybrid,Senior,10,Master,0,0,1,1,1,214238,12,2022,High,4
3878,Data Scientist,Medium,Technology,UK,Hybrid,Senior,10,Master,1,1,0,0,0,116902,4,2023,Medium,1
0,AI Engineer,MNC,Finance,India,Onsite,Senior,10,Bachelor,1,1,1,1,1,200614,1,2023,High,1
7399,Data Engineer,Startup,E-commerce,Australia,Remote,Mid,15,PhD,1,1,1,0,1,142551,2,2021,High,4
5297,AI Engineer,MNC,Technology,Singapore,Remote,Senior,7,Bachelor,1,1,0,1,1,172972,5,2024,High,1
9501,AI Engineer,Enterprise,Education,USA,Hybrid,Senior,10,Bachelor,0,1,1,1,1,174402,1,2026,High,3
1169,Machine Learning Engineer,MNC,Healthcare,UK,Hybrid,Senior,10,Bachelor,1,1,1,0,1,162392,1,2025,Low,1
6854,AI Engineer,MNC,Finance,USA,Remote,Mid,10,PhD,0,0,0,1,1,162223,5,2021,High,2
4495,Machine Learning Engineer,Medium,Education,Canada,Hybrid,Senior,15,Bachelor,1,1,1,1,1,152502,1,2023,High,1
9627,AI Engineer,MNC,Technology,Canada,Hybrid,Senior,10,Bachelor,1,1,0,1,1,271017,12,2020,High,1
1840,AI Engineer,MNC,Education,USA,Hybrid,Senior,10,Master,1,1,1,1,1,132551,9,2021,Medium,3
4247,Business Analyst,MNC,Retail,USA,Remote,Senior,7,Master,1,1,1,1,1,131219,4,2020,Medium,4
5332,Data Scientist,MNC,E-commerce,Germany,Hybrid,Senior,10,PhD,1,1,1,1,1,149326,9,2022,Medium,4
1450,Business Analyst,MNC,Healthcare,Germany,Remote,Senior,7,PhD,0,0,1,1,1,135304,9,2020,High,2
3799,AI Engineer,MNC,E-commerce,Singapore,Remote,Senior,7,PhD,1,1,1,1,1,156071,6,2024,High,4
1060,AI Engineer,Enterprise,Retail,India,Remote,Senior,15,PhD,0,1,0,1,1,156896,1,2021,Medium,1
4962,Data Engineer,Enterprise,E-commerce,UK,Onsite,Mid,15,Bachelor,1,0,0,0,1,89010,5,2025,Low,1
11974,AI Engineer,Enterprise,Healthcare,USA,Remote,Senior,7,Bachelor,0,1,1,1,1,173206,12,2024,High,1
6342,Business Analyst,Enterprise,Finance,UK,Onsite,Senior,15,Bachelor,1,1,1,1,1,128918,11,2022,Low,3
11336,Machine Learning Engineer,MNC,Healthcare,Germany,Hybrid,Senior,10,Master,1,1,1,1,1,187901,10,2022,Medium,2
2886,Data Scientist,Medium,Technology,Singapore,Remote,Senior,7,Master,0,1,1,1,1,130158,1,2022,Medium,3
8426,Data Engineer,Startup,Retail,India,Remote,Mid,10,Bachelor,0,1,1,1,1,100027,7,2022,High,3
1409,AI Engineer,MNC,E-commerce,USA,Remote,Mid,7,PhD,1,1,1,1,1,160618,6,2023,High,1
9551,AI Engineer,Enterprise,Finance,Australia,Onsite,Senior,7,Bachelor,0,1,1,1,1,150725,2,2022,Low,3
0,Data Engineer,MNC,Education,Australia,Remote,Senior,10,Master,1,1,1,1,1,156243,9,2024,High,1
8318,Business Analyst,Medium,Retail,USA,Onsite,Mid,7,PhD,0,1,1,1,1,109742,1,2026,High,3
7639,Machine Learning Engineer,MNC,Technology,UK,Onsite,Senior,10,PhD,1,1,0,1,1,241767,12,2025,High,4
6092,AI Engineer,Startup,Finance,Canada,Onsite,Senior,10,PhD,1,1,1,1,1,156751,8,2025,Medium,2
0,AI Engineer,Enterprise,Technology,Australia,Hybrid,Senior,7,Bachelor,1,0,0,0,1,139935,12,2022,Low,1
12501,AI Engineer,Startup,Technology,India,Hybrid,Senior,7,PhD,0,1,1,1,0,175736,4,2022,Low,2
12030,AI Engineer,MNC,Technology,USA,Hybrid,Senior,15,Bachelor,1,0,1,1,1,224543,2,2024,High,1
2037,Business Analyst,Medium,Retail,Germany,Onsite,Senior,10,Bachelor,0,1,1,1,1,120026,4,2025,High,4
937,AI Engineer,Enterprise,Education,USA,Remote,Mid,15,Master,1,1,1,1,0,153385,1,2021,High,1
3366,Data Analyst,Medium,Healthcare,Singapore,Hybrid,Mid,7,Bachelor,1,0,1,0,1,121534,3,2023,High,3
5075,AI Engineer,MNC,Finance,Singapore,Hybrid,Senior,7,Bachelor,1,0,1,1,1,204963,4,2021,High,1
3173,Data Scientist,Startup,Healthcare,Australia,Hybrid,Mid,15,PhD,0,1,1,0,1,97367,4,2023,Low,1
1408,AI Engineer,Medium,Healthcare,UK,Onsite,Senior,7,PhD,1,1,1,1,1,169057,1,2026,Low,1
7901,Data Scientist,Enterprise,Finance,UK,Onsite,Senior,15,PhD,1,1,1,1,1,99822,11,2024,Low,3
5407,AI Engineer,Medium,Retail,UK,Hybrid,Mid,10,Bachelor,1,0,1,1,0,129161,9,2023,High,1
3870,Business Analyst,Enterprise,Retail,Singapore,Onsite,Senior,7,Master,1,0,1,0,1,119245,8,2023,High,1
12043,AI Engineer,MNC,Education,India,Onsite,Senior,7,Master,1,1,1,1,1,233670,3,2025,High,1
7951,Business Analyst,Medium,Technology,Germany,Hybrid,Mid,10,Master,0,1,1,1,0,96332,1,2022,Medium,2
3892,AI Engineer,Enterprise,E-commerce,India,Remote,Mid,15,Bachelor,1,1,1,1,1,134972,1,2020,High,2
1581,Data Engineer,Startup,E-commerce,Australia,Remote,Senior,10,Bachelor,1,1,1,1,0,120120,9,2025,High,1
4220,Machine Learning Engineer,Startup,E-commerce,USA,Onsite,Senior,7,PhD,0,1,0,0,1,138126,11,2021,Low,4
8405,AI Engineer,MNC,Healthcare,Australia,Onsite,Senior,15,Bachelor,1,1,1,1,1,168368,12,2022,High,4
13830,AI Engineer,Medium,Healthcare,Singapore,Hybrid,Senior,10,Bachelor,1,1,1,1,1,177416,7,2025,High,3
9261,Business Analyst,Medium,E-commerce,Canada,Hybrid,Mid,15,Bachelor,1,0,1,1,1,109991,1,2022,High,1
0,Data Scientist,Enterprise,Healthcare,India,Hybrid,Mid,10,Bachelor,1,1,1,0,0,108042,1,2022,High,1
6637,Machine Learning Engineer,MNC,E-commerce,India,Hybrid,Mid,15,Bachelor,0,1,1,1,1,107930,3,2022,High,4
1947,AI Engineer,MNC,Retail,USA,Remote,Senior,15,PhD,1,1,1,1,1,184989,6,2021,Low,4
12446,AI Engineer,MNC,Healthcare,Australia,Onsite,Senior,15,PhD,1,0,1,1,1,161958,11,2023,High,1
7233,Machine Learning Engineer,MNC,Technology,India,Remote,Senior,15,PhD,1,1,1,1,1,160746,6,2020,Low,1
5068,Machine Learning Engineer,Startup,Healthcare,Canada,Onsite,Senior,15,Master,1,1,1,1,0,177976,6,2023,High,1
11681,AI Engineer,Startup,Technology,Singapore,Hybrid,Senior,7,Master,1,0,1,1,1,113897,8,2022,Low,4
2542,AI Engineer,Medium,Finance,India,Remote,Mid,15,PhD,1,1,0,0,1,117169,12,2020,High,1
1741,Business Analyst,Enterprise,Technology,Germany,Remote,Senior,7,PhD,0,1,1,1,0,115757,12,2025,High,1
3109,Data Scientist,Medium,Finance,USA,Remote,Senior,10,Bachelor,1,1,1,1,1,104001,5,2020,High,1
0,Business Analyst,Startup,Healthcare,Australia,Onsite,Senior,10,Master,1,1,1,1,1,143423,4,2020,High,1
7136,Data Analyst,Medium,Retail,Australia,Remote,Senior,7,Bachelor,1,1,0,1,1,127638,1,2020,High,4
2893,Data Scientist,Startup,Finance,Canada,Hybrid,Mid,7,PhD,1,1,1,1,1,113673,12,2025,Low,1
3612,Data Scientist,MNC,Technology,Singapore,Hybrid,Mid,7,Master,1,0,1,1,1,96285,4,2023,High,2
7449,AI Engineer,MNC,E-commerce,USA,Hybrid,Mid,15,PhD,1,0,0,1,0,154825,8,2022,Medium,1
773,Machine Learning Engineer,MNC,Healthcare,Canada,Hybrid,Senior,7,Bachelor,1,1,1,1,0,125910,6,2022,High,1
5312,Machine Learning Engineer,Enterprise,Technology,Germany,Hybrid,Senior,15,Master,1,0,1,1,1,167787,12,2021,High,1
9197,Data Engineer,Enterprise,E-commerce,UK,Remote,Mid,15,Master,0,1,1,1,1,88834,2,2023,Low,4
340,Machine Learning Engineer,MNC,Technology,UK,Onsite,Mid,7,Bachelor,0,1,1,0,1,155145,8,2025,High,4
8595,Data Analyst,Startup,Healthcare,Canada,Onsite,Mid,10,Bachelor,1,1,1,0,1,100844,1,2021,Low,3
0,AI Engineer,MNC,Healthcare,UK,Onsite,Senior,15,PhD,0,1,0,1,1,196338,11,2025,High,1
0,Data Analyst,Startup,E-commerce,India,Remote,Senior,15,Master,1,1,1,0,1,126452,9,2022,Low,1
9435,Data Analyst,Medium,Healthcare,UK,Onsite,Senior,15,Master,1,1,1,1,1,129702,1,2026,Medium,4
6530,Machine Learning Engineer,MNC,Healthcare,Singapore,Hybrid,Senior,10,PhD,1,1,1,1,0,191733,4,2025,High,4
1767,Machine Learning Engineer,MNC,Retail,Canada,Onsite,Senior,15,Bachelor,1,1,1,1,1,253072,1,2021,High,1
6466,AI Engineer,MNC,Education,Singapore,Remote,Senior,10,PhD,1,1,0,1,1,185498,10,2020,High,1
7001,Machine Learning Engineer,MNC,Education,Australia,Remote,Senior,10,PhD,1,0,1,1,1,148756,6,2021,Low,1
9799,Machine Learning Engineer,MNC,Healthcare,Germany,Hybrid,Senior,15,PhD,0,1,1,1,1,175060,12,2023,High,1
8770,Machine Learning Engineer,Startup,E-commerce,Canada,Remote,Senior,10,PhD,1,1,1,0,1,113552,12,2020,Low,1
0,Data Analyst,Enterprise,Retail,USA,Onsite,Mid,15,Master,1,1,0,0,1,93305,2,2026,High,4
6847,AI Engineer,MNC,E-commerce,Australia,Remote,Senior,7,Master,1,1,1,0,1,158221,4,2022,High,4
11764,Machine Learning Engineer,Startup,Education,Canada,Remote,Senior,15,PhD,1,1,1,0,1,153977,12,2022,High,3
0,AI Engineer,Medium,Retail,Germany,Remote,Senior,15,PhD,1,1,1,1,1,116570,9,2020,High,4
5115,AI Engineer,Startup,Technology,Australia,Remote,Mid,15,Master,0,1,1,1,1,161975,3,2020,Low,1
13134,Machine Learning Engineer,MNC,Retail,USA,Hybrid,Senior,15,Bachelor,1,1,1,1,1,169974,7,2025,High,3
0,AI Engineer,MNC,Technology,India,Onsite,Senior,15,Master,1,1,1,1,1,207940,7,2025,High,1
6799,Machine Learning Engineer,Enterprise,Education,Australia,Onsite,Senior,7,Bachelor,1,1,0,1,1,167123,12,2025,Low,2
12492,Business Analyst,MNC,Healthcare,USA,Hybrid,Senior,15,Bachelor,1,1,1,1,1,132269,12,2025,High,1
14893,AI Engineer,Startup,Education,UK,Remote,Mid,7,Master,1,1,1,0,1,126909,9,2023,High,1
10947,Machine Learning Engineer,MNC,Retail,Singapore,Onsite,Senior,10,Bachelor,1,0,1,1,0,136216,2,2020,High,1
11225,Data Engineer,Startup,Education,Germany,Hybrid,Mid,15,Bachelor,1,1,0,0,1,91926,12,2023,High,3
339,Data Analyst,Enterprise,E-commerce,Canada,Onsite,Senior,15,PhD,1,1,0,0,1,113598,12,2025,High,1
9268,AI Engineer,Medium,E-commerce,UK,Remote,Senior,10,Bachelor,0,0,1,1,1,104148,11,2021,Low,1
3553,Data Engineer,MNC,Healthcare,India,Hybrid,Senior,10,Master,1,1,1,1,0,109752,3,2023,Medium,4
1854,Data Engineer,Medium,Retail,UK,Onsite,Mid,7,Bachelor,1,1,1,1,1,93253,6,2025,Medium,1
7856,AI Engineer,Medium,Retail,Germany,Hybrid,Mid,10,Master,1,1,1,0,0,101108,8,2023,High,2
13150,Data Scientist,Startup,Education,USA,Hybrid,Senior,7,Master,1,1,1,1,1,97940,7,2024,Low,2
0,Data Analyst,Enterprise,Education,Canada,Hybrid,Mid,15,Master,1,1,0,1,0,98329,6,2024,High,1
8821,Data Analyst,MNC,Technology,USA,Remote,Senior,10,Bachelor,0,0,1,1,1,126789,7,2021,High,3
1246,Machine Learning Engineer,Enterprise,Finance,Singapore,Onsite,Mid,7,Master,0,1,1,1,1,115548,8,2021,High,4
253,AI Engineer,MNC,Healthcare,Germany,Remote,Senior,10,Bachelor,1,1,1,1,1,151500,12,2021,High,1
15547,Business Analyst,Medium,Finance,Australia,Hybrid,Mid,10,PhD,1,1,1,0,0,85617,9,2022,Low,4
0,Data Engineer,MNC,Education,India,Remote,Senior,10,PhD,1,1,1,1,1,142537,3,2020,High,1
7671,AI Engineer,MNC,Finance,Canada,Onsite,Senior,15,Master,1,1,1,1,1,209624,5,2020,High,4
1940,AI Engineer,MNC,E-commerce,Singapore,Hybrid,Mid,15,Bachelor,1,0,1,0,1,116646,4,2024,High,2
9500,Machine Learning Engineer,MNC,Finance,USA,Hybrid,Senior,15,PhD,1,1,1,1,1,139887,8,2024,Medium,2
3715,Machine Learning Engineer,Startup,Technology,Australia,Remote,Senior,7,Bachelor,1,0,0,1,1,116920,12,2021,High,4
0,Data Scientist,Startup,Retail,Australia,Remote,Mid,7,PhD,1,1,1,0,1,151683,1,2026,Low,1
5128,Data Engineer,Startup,Retail,Canada,Hybrid,Senior,10,PhD,1,1,1,1,1,78888,1,2022,High,1
0,Data Analyst,MNC,Education,India,Hybrid,Mid,7,Bachelor,1,1,1,0,1,155931,1,2023,High,1
11569,Machine Learning Engineer,MNC,Technology,India,Remote,Mid,10,PhD,1,1,1,1,1,93287,12,2023,High,1
0,Machine Learning Engineer,MNC,Technology,Germany,Onsite,Mid,7,PhD,1,1,1,0,1,135510,12,2021,Low,2
624,Machine Learning Engineer,MNC,Education,USA,Hybrid,Mid,15,Master,0,1,1,1,1,172540,1,2022,Medium,2
6980,Data Analyst,Medium,Healthcare,Germany,Remote,Senior,15,Bachelor,1,0,1,0,1,227805,2,2020,High,3
7388,Data Scientist,MNC,Retail,Germany,Onsite,Mid,10,PhD,1,1,1,1,1,107114,3,2025,High,1
6118,AI Engineer,Startup,Technology,USA,Hybrid,Mid,7,Master,0,0,1,1,1,205000,1,2026,Medium,1
2173,Business Analyst,Medium,Education,Germany,Remote,Senior,10,Bachelor,1,1,1,1,1,116740,6,2020,High,1
3862,Machine Learning Engineer,Enterprise,Education,Australia,Onsite,Senior,15,Bachelor,1,1,0,1,1,143264,7,2024,Low,1
8341,Data Analyst,Enterprise,E-commerce,UK,Onsite,Mid,10,PhD,0,1,1,0,1,151388,1,2026,High,1
0,Business Analyst,Medium,Education,UK,Remote,Senior,10,PhD,1,1,1,0,1,155869,12,2020,High,2
2880,AI Engineer,Enterprise,Technology,Singapore,Hybrid,Senior,15,Master,1,0,1,1,1,175756,7,2022,High,2
6907,Machine Learning Engineer,Enterprise,Healthcare,UK,Onsite,Senior,7,Master,1,1,1,1,1,88796,10,2024,Low,1
8310,Business Analyst,Startup,Technology,USA,Hybrid,Senior,15,PhD,1,1,1,0,1,77157,5,2025,Medium,4
10106,AI Engineer,MNC,Technology,India,Hybrid,Senior,7,Bachelor,0,0,1,1,1,159124,1,2023,Low,1
9567,AI Engineer,Enterprise,Retail,USA,Remote,Senior,7,Bachelor,1,1,1,1,1,98693,12,2020,High,1
12496,Machine Learning Engineer,MNC,E-commerce,Singapore,Remote,Senior,7,PhD,1,1,1,1,1,175311,2,2025,High,1
0,Business Analyst,Startup,Healthcare,Australia,Remote,Senior,15,Master,1,0,1,1,1,174754,4,2020,High,1
0,AI Engineer,Medium,Finance,Australia,Hybrid,Senior,10,PhD,0,1,1,1,0,87134,1,2026,Low,4
1465,Data Engineer,Enterprise,Technology,Canada,Remote,Senior,15,PhD,1,0,1,0,1,160417,2,2026,High,2
14439,Machine Learning Engineer,Startup,Healthcare,USA,Remote,Senior,15,PhD,1,1,0,1,0,225372,1,2026,High,1
2929,Business Analyst,Medium,Technology,Canada,Remote,Senior,15,PhD,0,1,1,1,0,91436,12,2020,Medium,3
13994,AI Engineer,MNC,Technology,India,Remote,Senior,7,Master,1,1,1,0,0,163204,1,2026,High,1
2293,AI Engineer,Medium,E-commerce,Germany,Hybrid,Senior,10,Bachelor,1,1,0,0,1,125274,1,2021,High,1
0,AI Engineer,MNC,Finance,Singapore,Remote,Senior,15,Bachelor,1,0,1,1,1,103354,1,2020,Low,3
9456,Machine Learning Engineer,MNC,Technology,UK,Onsite,Senior,15,PhD,1,1,1,1,0,226483,12,2021,High,3
5828,Data Engineer,MNC,E-commerce,Australia,Hybrid,Mid,7,Master,1,1,1,0,1,106364,1,2026,Low,2
22815,Business Analyst,Medium,E-commerce,Canada,Remote,Mid,10,Master,1,1,1,1,0,162885,1,2023,High,1
10368,AI Engineer,Startup,Finance,UK,Remote,Senior,7,PhD,0,1,1,1,1,125503,5,2020,High,1
0,Machine Learning Engineer,Enterprise,E-commerce,Germany,Remote,Senior,15,PhD,1,1,0,1,1,129401,6,2020,High,1
2752,Machine Learning Engineer,Enterprise,Finance,USA,Remote,Senior,15,Master,1,1,1,1,1,168678,10,2020,High,1
6036,Machine Learning Engineer,Enterprise,Technology,India,Hybrid,Senior,15,Master,1,1,0,1,1,221949,8,2022,High,3
5271,Data Scientist,Medium,Technology,USA,Remote,Mid,15,PhD,0,0,1,1,1,121694,1,2026,Low,1
15906,Machine Learning Engineer,MNC,Healthcare,Germany,Hybrid,Senior,15,PhD,1,0,1,1,1,82031,5,2024,Low,1
11124,Data Analyst,Medium,Healthcare,Australia,Remote,Senior,15,PhD,1,1,1,1,0,262634,1,2021,High,1
8861,AI Engineer,MNC,Technology,USA,Remote,Senior,15,PhD,1,1,1,1,1,160308,9,2020,High,2
3761,Data Scientist,Startup,Finance,India,Hybrid,Mid,7,Master,1,1,0,1,0,143802,9,2022,Low,3
4476,AI Engineer,Medium,Education,Australia,Onsite,Senior,15,PhD,0,1,1,1,0,108255,2,2023,High,1
5078,Machine Learning Engineer,MNC,Technology,UK,Hybrid,Senior,15,Master,1,1,1,0,1,170444,12,2024,Low,1
12702,Data Analyst,Enterprise,E-commerce,Germany,Remote,Mid,7,Bachelor,1,1,1,1,1,153112,1,2021,High,3
4494,AI Engineer,Enterprise,E-commerce,USA,Hybrid,Senior,15,PhD,0,1,1,1,1,116775,1,2020,High,1
0,Data Scientist,Medium,Technology,Germany,Remote,Mid,10,Bachelor,1,1,0,1,1,147476,4,2020,High,3
1094,Machine Learning Engineer,Startup,Finance,Germany,Remote,Senior,7,PhD,1,1,1,1,1,104769,11,2025,Low,4
0,Machine Learning Engineer,MNC,Healthcare,USA,Remote,Senior,15,Bachelor,0,1,1,1,1,146730,12,2023,High,4
10895,Data Engineer,MNC,Retail,Canada,Onsite,Mid,15,Master,0,1,1,1,1,110116,1,2020,High,1
7530,Business Analyst,Startup,Education,USA,Remote,Senior,7,Master,1,0,1,1,1,200701,1,2026,High,1
17502,Business Analyst,MNC,Healthcare,USA,Hybrid,Mid,7,Bachelor,0,1,1,0,0,149033,2,2025,High,1
9437,Data Engineer,MNC,E-commerce,Australia,Remote,Mid,10,Master,1,1,1,1,1,91256,1,2023,Low,1
0,AI Engineer,MNC,Retail,India,Remote,Senior,10,Bachelor,1,0,1,0,1,186678,1,2020,Medium,1
